level_0,ObjID,FieldID,FieldMJD,AstRange(km),AstRangeRate(km/s),AstRA(deg),AstRARate(deg/day),AstDec(deg),AstDecRate(deg/day),Ast-Sun(J2000x)(km),Ast-Sun(J2000y)(km),Ast-Sun(J2000z)(km),Ast-Sun(J2000vx)(km/s),Ast-Sun(J2000vy)(km/s),Ast-Sun(J2000vz)(km/s),Obs-Sun(J2000x)(km),Obs-Sun(J2000y)(km),Obs-Sun(J2000z)(km),Obs-Sun(J2000vx)(km/s),Obs-Sun(J2000vy)(km/s),Obs-Sun(J2000vz)(km/s),Sun-Ast-Obs(deg),V(H=0,r,u-r,g-r,i-r,z-r,y-r,GS,FORMAT,q,e,incl,node,argperi,t_p,H,t_0,optFilter,seeingFwhmGeom,seeingFwhmEff,fiveSigmaDepth,fieldRA,fieldDec,rotSkyPos,MagnitudeInFilter,detectorID,detection_probability,AstrometricSigma(mas),PhotometricSigma(mag),SNR,AstrometricSigma(deg),dmagDetect,dmagVignet,AstRATrue(deg),AstDecTrue(deg),counter
391,S1000002a,213004,60575.090543,346486996.53,22.174,300.6287461416124,0.041714,-21.09669876979162,0.008185,314837215.82,-280016236.131,-125521583.724,13.157,10.95,4.351,150143131.848,-1852376.311,-806008.339,0.167,27.54,11.797,17.354345,5.078,19.729813624429028,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,r,0.7221477727743647,0.8152649303824389,24.261808435796702,300.6366130908547,-21.301834331233547,289.49458944144715,19.736498813514604,93.0,1.0,10.228536482523918,0.005374420793707927,201.51961539518862,2.8412601340344215e-06,0.0,-0.0,300.628746,-21.096696,17
392,S1000002a,213054,60575.114683,346533302.631,22.23,300.62976386694135,0.042276,-21.096496322777572,0.008493,314864652.451,-279993400.144,-125512509.666,13.155,10.95,4.351,150143413.768,-1794901.684,-781402.88,0.103,27.573,11.798,17.358165,5.079,19.730241218126853,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,i,0.6841520093333748,0.7690413738848842,23.8420228488213,300.6366130908547,-21.301834331233547,293.75402738927613,19.719146253836758,93.0,1.0,10.353420303452465,0.007070823210821865,153.05214092611016,2.875950084292351e-06,0.0,-0.0,300.62976,-21.096495,17
410,S1000002a,431438,60988.123407,341493059.417,11.127,22.086531131121433,-0.161927,7.383351132949619,-0.055636,415624363.204,226136379.596,86706217.759,-7.419,13.118,5.72,101814757.33,98797420.882,42821831.446,-22.267,19.048,8.096,7.055156,4.849,19.515451048051705,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,i,1.0577153562422947,1.2234980002947624,23.305060166706326,22.035423464819335,6.327356395977675,138.90227812934887,19.518274515662338,55.0,1.0,11.264196265622482,0.008834214837920292,122.40194598162367,3.1289434071173562e-06,0.0,0.011036246099856916,22.086535,7.383349,24
411,S1000002a,431488,60988.147133,341515941.303,11.198,22.082694353002523,-0.161779,7.382033751816734,-0.055714,415609153.727,226163269.042,86717942.465,-7.42,13.118,5.72,101769048.529,98836432.679,42838423.839,-22.329,19.013,8.093,7.063082,4.85,19.515964005760864,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,z,1.0080594543872448,1.1630893605684245,22.629252755674415,22.035423464819335,6.327356395977675,151.09591199927087,19.510670921647133,54.0,0.9999999999999698,12.91881617613338,0.014583655256698103,73.94995850638547,3.5885600489259385e-06,0.0,0.01096134830641673,22.082694,7.382029,24
412,S1000002a,432185,60989.118997,342470008.835,11.581,21.93296799693701,-0.158318,7.328715100428375,-0.054103,414984342.835,227263759.317,87197844.599,-7.462,13.095,5.711,99897046.26,100388865.689,43511773.599,-22.617,18.703,7.946,7.380682,4.871,19.536564259720524,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,g,0.5883018286878334,0.6524353147053934,24.91856899780337,21.55498306247344,8.466896240594432,190.46277238996439,19.53433359550181,171.0,1.0,10.055685627254665,0.003245741108286569,334.01128020177697,2.79324600757074e-06,0.0,0.018295574085348498,21.932963,7.328717,25
413,S1000002a,432235,60989.142761,342493860.443,11.652,21.929203656345464,-0.158174,7.327433791662747,-0.054179,414969020.827,227290645.376,87209570.333,-7.463,13.094,5.711,99850541.647,100427233.33,43528085.129,-22.68,18.668,7.942,7.388531,4.871,19.537070302548837,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,r,0.7651537901345764,0.8675836862951051,24.122501587681356,21.55498306247344,8.466896240594432,202.15774636203147,19.54449496962361,172.0,1.0,10.239713415007548,0.005196763075803781,208.42587592192726,2.8443648375020966e-06,0.0,0.018300247375161394,21.929202,7.327431,25
414,S1000002a,434143,60992.128839,345659601.395,12.981,21.491198285643407,-0.146603,7.173159649045554,-0.049268,413027228.187,230659789.018,88679420.856,-7.59,13.024,5.684,93917279.518,105015639.866,45517427.868,-23.694,17.598,7.476,8.340847,4.934,19.598713035457486,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,i,1.0226761003305074,1.1808711682852888,23.33281038078175,20.652873320047743,7.311855519816534,111.18867533073083,19.60854905887575,41.0,1.0,11.278408648698067,0.009189675034768627,117.64810452266754,3.1328912913050182e-06,0.0,0.003963319559513021,21.491203,7.173161,26
415,S1000002a,434193,60992.152608,345686331.327,13.05,21.487723751049202,-0.146346,7.172024545194335,-0.049335,413011639.786,230686534.734,88691092.963,-7.591,13.024,5.684,93868557.414,105051740.23,45532777.317,-23.753,17.557,7.472,8.348401,4.935,19.599201285353182,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,z,1.9869354880824595,2.353936116888637,21.93271832254505,20.652873320047743,7.311855519816534,122.27213294768633,19.6088972781382,41.0,0.9999999999266054,31.920149399918177,0.02726205867748251,39.327999097024055,8.866708166643937e-06,0.0,0.003858425857310878,21.487721,7.17199,26
416,S1000002a,436347,60995.131552,349185306.475,14.307,21.0870227572276,-0.133819,7.033396817527011,-0.04398,411041627.409,234029256.554,90150367.373,-7.717,12.952,5.656,87691161.823,109342834.041,47393378.564,-24.691,16.447,6.983,9.259649,4.996,19.65877768360909,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,g,1.1940851695137626,1.3893980164401005,24.114040064424657,21.432357514779056,5.98528986176084,141.13775477922331,19.670779464632272,59.0,1.0,10.674172060488445,0.005642974914306296,191.9053651306754,2.9650477945801235e-06,0.0,0.012653380106071121,21.087023,7.033396,27
417,S1000002a,436397,60995.15534,349214781.117,14.375,21.083844229690953,-0.133491,7.0323501010676885,-0.044039,411025766.054,234055874.789,90161991.446,-7.718,12.952,5.656,87640358.223,109376592.036,47407726.222,-24.747,16.402,6.979,9.266883,4.996,19.65925336909378,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,r,1.0456154019114663,1.2087778612061635,23.763413598458186,21.432357514779056,5.98528986176084,151.89841412504612,19.665840834882914,58.0,1.0,10.815569196184606,0.007107279897329367,152.264503085374,3.0043247767179462e-06,0.0,0.012653015628166621,21.083844,7.032349,27
420,S1000002a,658025,61378.312361,352101502.01,-13.101,103.15463020410505,-0.162115,22.32104290885347,0.015558,-28018053.83,445684434.311,189429025.865,-15.908,-1.496,-0.286,46108950.192,128512829.361,55702324.752,-29.149,8.286,3.666,8.843555,5.013,19.67629406856847,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,r,0.8363980997508694,0.9542555958039775,23.87454950516346,104.58931596386361,23.407905783230195,116.42526600958776,19.683717776478836,170.0,1.0,10.467635052806202,0.006672861906082459,162.20973948171235,2.9076764035572784e-06,0.0,0.08950025433903706,103.154632,22.321039,29
421,S1000002a,658047,61378.323547,352088855.486,-13.07,103.1528156371856,-0.162072,22.32122051971987,0.015415,-28033428.621,445682987.744,189428749.564,-15.908,-1.497,-0.286,46080783.99,128520822.829,55705866.791,-29.138,8.256,3.664,8.840047,5.012,19.676072271499123,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,i,0.8969318785370441,1.027897662453825,23.307990064252767,104.58931596386361,23.407905783230195,120.56408927404986,19.67383671004371,177.0,0.9999999999999998,11.146756317452176,0.009889892723072054,109.283163715018,3.096321199292271e-06,0.0,0.0898034752037917,103.152819,22.321213,29
422,S1000002a,659104,61380.333231,349878942.763,-12.148,102.8289317452809,-0.171717,22.35403240166578,0.015859,-30795179.103,445415236.884,189375768.565,-15.902,-1.587,-0.324,41054132.227,129906729.277,56306856.702,-29.436,7.291,3.259,8.211303,4.971,19.636162974327718,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,i,0.8604657498657096,0.9835349755057294,23.344557351608422,102.42623043931378,21.76014554455794,254.5347524146999,19.63199994523021,88.0,1.0,10.953601902197356,0.00936006837726053,115.49732879847987,3.042667195054821e-06,0.0,0.00046389163320110984,102.82893,22.354028,30
423,S1000002a,659130,61380.346202,349865347.272,-12.115,102.82670504783493,-0.171578,22.354231636176593,0.015701,-30813000.566,445413458.012,189375405.038,-15.902,-1.588,-0.324,41021153.39,129914882.165,56310508.042,-29.418,7.259,3.257,8.20712,4.971,19.635900844249747,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,r,1.003930577849214,1.158066396410236,23.501062535435228,102.42623043931378,21.76014554455794,258.83088618820864,19.63757019831956,88.0,1.0,11.034715799536444,0.008376678341478268,129.11481223725968,3.0651988332045676e-06,0.0,0.00044864436528955956,102.826704,22.354233,30
424,S1000002a,662269,61385.197661,345186385.748,-10.162,101.96892504365815,-0.193091,22.438093941142505,0.018614,-37475319.105,444702452.419,189220018.15,-15.885,-1.805,-0.417,28690293.23,132585420.879,57467545.629,-30.11,5.287,2.262,6.618875,4.869,19.535224634587205,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,r,1.014015177737029,1.1703347661034418,23.64332376476392,101.92890586397762,22.34594923042444,163.80178154507252,19.537500288919528,94.0,1.0,10.764802807150067,0.0070884095673902,152.67118049142596,2.99022300198613e-06,0.0,-0.0,101.968927,22.438095,31
425,S1000002a,662319,61385.221428,345165584.636,-10.097,101.96433206999444,-0.19347,22.43853192824608,0.018304,-37507939.541,444698745.097,189219161.567,-15.885,-1.806,-0.417,28628452.363,132596205.014,57472185.508,-30.119,5.216,2.257,6.610731,4.869,19.534703712247936,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,i,0.8527799800342409,0.9741848905526045,23.391280523410668,101.92890586397762,22.34594923042444,172.29819660761572,19.530940322626957,94.0,1.0,10.765465926244799,0.008427200268430534,128.3377659221221,2.9904072017346664e-06,0.0,-0.0,101.964333,22.438534,31
457,S1000002a,963073,61874.163378,304464090.844,11.089,172.76505732551368,-0.131945,4.960287635551211,0.0499,-438623430.774,-16372813.021,2667969.388,1.704,-16.208,-6.904,-137714640.814,-54572896.899,-23657594.043,11.382,-25.586,-10.92,10.434619,4.545,19.205343402852336,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,z,0.8067531992725376,0.9181912399909217,22.817749448570236,172.6290854855883,4.050330350826476,160.50184850056831,19.21010843410175,47.0,0.9999999999999998,10.96286839513261,0.010030752117602367,107.7415271138353,3.045241220870169e-06,0.0,0.006403843678172024,172.765058,4.960287,44
458,S1000002a,963244,61874.243481,304541566.476,11.291,172.75456858155894,-0.129875,4.96426359280609,0.049493,-438611618.434,-16484984.738,2620189.938,1.709,-16.208,-6.904,-137635077.444,-54749693.491,-23733149.718,11.603,-25.489,-10.914,10.461691,4.546,19.20687351509179,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,z,1.2762696627702246,1.4893791517885944,22.107304724250607,172.6290854855883,4.050330350826476,184.81040687301788,19.21350430269859,45.0,0.9999999999997466,15.808999557116971,0.017223351162780676,62.53993703989208,4.391388765865825e-06,0.0,0.00645835773888142,172.754562,4.964267,44
463,S1000002a,968918,61881.974496,312861216.033,13.568,171.93032602539688,-0.092144,5.282752533007124,0.032594,-437316455.036,-27303942.943,-1991548.142,2.169,-16.185,-6.904,-128868894.533,-71035985.573,-30796937.78,14.544,-23.796,-10.204,12.880325,4.693,19.34931589379363,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,r,0.9115031418195622,1.0456242601211219,23.736940404647584,170.3594693271063,4.647367480565158,201.3338789755522,19.343832998897952,75.0,1.0,10.433665134962055,0.005893672805594514,183.72109720191585,2.8982403152672375e-06,0.0,0.08455769246405913,171.930327,5.282751,45
464,S1000002a,968937,61881.98439,312872823.616,13.59,171.9294157583937,-0.092353,5.283077439698882,0.032544,-437314600.654,-27317777.9,-1997449.832,2.17,-16.185,-6.904,-128856453.439,-71056333.996,-30805660.334,14.564,-23.812,-10.203,12.88326,4.694,19.349494976337468,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,i,0.8772571731967647,1.003962497806283,23.37658623211704,173.11867794225992,4.998750500238405,202.03789739366428,19.34016494566333,59.0,1.0,10.642989411455991,0.007489203735988081,144.4740917667532,2.9563859476266643e-06,0.0,0.019951872556299256,171.929414,5.283073,45
465,S1000002a,968939,61881.985285,312873874.439,13.592,171.92933111261164,-0.092371,5.283098298324905,0.032539,-437314432.905,-27319029.236,-1997983.625,2.17,-16.185,-6.904,-128855327.286,-71058175.148,-30806449.226,14.566,-23.814,-10.203,12.883526,4.694,19.349511198905848,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,i,0.7989786009920747,0.9087330912312345,23.510568289282133,170.3594693271063,4.647367480565158,203.90986340875224,19.34637541446748,75.0,1.0,10.448928671693912,0.006840581772758411,158.22038846431684,2.9024801865816424e-06,0.0,0.08441242925041419,171.929331,5.283102,45
466,S1000002a,968980,61882.003616,312895435.926,13.636,171.92763295602708,-0.092703,5.283700057833339,0.032442,-437310995.759,-27344662.018,-2008918.039,2.171,-16.185,-6.904,-128832224.668,-71095913.514,-30822607.68,14.608,-23.841,-10.201,12.888968,4.694,19.349843500884035,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,i,0.9586861832906788,1.1030245538816044,23.33582649791613,173.11867794225992,4.998750500238405,206.99712402911646,19.3459819318664,59.0,1.0,10.806192073587784,0.007703190108120837,140.44689913686906,3.001720020441051e-06,0.0,0.0201089968476078,171.927635,5.283697,45
467,S1000002a,968982,61882.004511,312896491.31,13.638,171.92755541333327,-0.092717,5.283725547223188,0.032437,-437310827.762,-27345914.532,-2009452.337,2.171,-16.185,-6.904,-128831094.065,-71097758.647,-30823397.172,14.61,-23.842,-10.201,12.889234,4.694,19.34985975308924,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,i,0.9211082342096732,1.0573092873596999,23.39943528157534,170.3594693271063,4.647367480565158,209.3490441086825,19.354443848405968,78.0,1.0,10.685966816249437,0.007375237121901716,146.71430127770043,2.9683241156248434e-06,0.0,0.08415301521984013,171.927552,5.283727,45
468,S1000002a,969030,61882.027303,312923404.636,13.697,171.92543520788342,-0.093024,5.28446470504027,0.03231,-437306551.731,-27377784.388,-2023047.414,2.172,-16.185,-6.904,-128802268.874,-71144737.808,-30843483.306,14.667,-23.871,-10.199,12.896007,4.694,19.35027383823661,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,r,0.9578080129051472,1.1019562200792545,23.851920752232346,173.11867794225992,4.998750500238405,214.70387951559303,19.344686879516413,55.0,1.0,10.414026429433182,0.005478690582929222,197.6748178948408,2.892785119286995e-06,0.0,0.020277328521223312,171.925435,5.284464,45
469,S1000002a,969032,61882.028199,312924465.665,13.699,171.92535305617469,-0.093033,5.284498000162449,0.032305,-437306383.478,-27379037.991,-2023582.178,2.172,-16.185,-6.904,-128801132.709,-71146586.83,-30844273.307,14.669,-23.872,-10.199,12.896273,4.694,19.350290127255796,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,r,0.876715890351119,1.003304002860242,23.963480834323164,170.3594693271063,4.647367480565158,217.76720186340904,19.345352888029126,117.0,1.0,10.303004002552765,0.005107362123456656,212.0829695685748,2.861945556264657e-06,0.0,0.08383205241406452,171.925352,5.284493,45
470,S1000002a,969074,61882.046931,312946677.636,13.75,171.92360542416475,-0.093191,5.285097959980714,0.032197,-437302867.045,-27405230.731,-2034755.551,2.173,-16.185,-6.904,-128777351.561,-71185236.149,-30860778.058,14.719,-23.889,-10.197,12.901843,4.695,19.350631179019874,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,r,0.8425018425445258,0.9616810736551408,24.02134405213514,173.11867794225992,4.998750500238405,222.5898693023637,19.346058247133545,55.0,1.0,10.261018593134072,0.004928134705442957,219.81420277878786,2.8502829425372423e-06,0.0,0.02041708081620099,171.923607,5.285097,45
471,S1000002a,969076,61882.047827,312947741.903,13.753,171.92352295009414,-0.093196,5.2851213897729545,0.032192,-437302698.841,-27406483.283,-2035289.869,2.173,-16.185,-6.904,-128776212.278,-71187085.07,-30861567.253,14.722,-23.89,-10.197,12.902109,4.695,19.350647489215962,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,r,0.8720523428942788,0.9976305874626263,23.987712166960648,170.3594693271063,4.647367480565158,226.28873978813996,19.347708482418664,120.0,1.0,10.291157348411707,0.005032004419805778,215.26653310315845,2.8586548190032517e-06,0.0,0.08356538880678645,171.923524,5.285126,45
472,S1000002a,969124,61882.070689,312974969.796,13.817,171.92139353815833,-0.093268,5.285858080464836,0.032057,-437298404.526,-27438450.988,-2048926.799,2.175,-16.185,-6.904,-128747069.845,-71234289.682,-30881706.883,14.786,-23.905,-10.195,12.908908,4.695,19.35106454513042,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,i,0.7959489130631001,0.9050473394928225,23.63666469653343,173.11867794225992,4.998750500238405,233.8913089427362,19.353284923098972,24.0,1.0,10.37883328506113,0.00629856010157204,171.8789615682443,2.8830092458503137e-06,0.0,0.020586395254568693,171.921392,5.285861,45
473,S1000002a,969126,61882.071585,312976040.552,13.819,171.92130916180668,-0.093268,5.285886376134849,0.032052,-437298236.004,-27439705.089,-2049461.781,2.175,-16.185,-6.904,-128745923.964,-71236142.06,-30882496.878,14.789,-23.905,-10.195,12.909174,4.695,19.351080897818562,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,i,0.7979042388870569,0.9074260813711154,23.636789871932017,170.3594693271063,4.647367480565158,238.25118581996105,19.347027496544325,124.0,1.0,10.380609142060267,0.0062981101845550665,171.8912757054888,2.8835025394611853e-06,0.0,0.08324214812102328,171.921308,5.285889,45
474,S1000002a,969167,61882.089968,312998030.946,13.872,171.91959498915708,-0.093226,5.2864748040738565,0.031942,-437294780.976,-27465409.672,-2060427.005,2.176,-16.185,-6.904,-128722393.061,-71274114.675,-30898687.5,14.842,-23.911,-10.193,12.91464,4.696,19.351416846741042,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,i,0.7906584105580958,0.8986112050585107,23.649919925125786,173.11867794225992,4.998750500238405,244.0596195571032,19.349396346169208,17.0,1.0,10.367723707077015,0.00624549032673681,173.34370830598724,2.8799232519658373e-06,0.0,0.02072380187891832,171.919594,5.286478,45
475,S1000002a,969217,61882.11372,313026567.786,13.94,171.91738375966804,-0.093045,5.287237490290103,0.0318,-437290314.254,-27498621.661,-2074594.842,2.177,-16.185,-6.904,-128691862.306,-71323183.558,-30919602.733,14.913,-23.91,-10.191,12.921699,4.696,19.351851605848516,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,r,0.7926197787656658,0.9009972977684498,24.109878351735038,173.11867794225992,4.998750500238405,256.77701820410067,19.358033235823942,16.0,1.0,10.208024824203523,0.004670820529794742,231.95120901455945,2.835562451167645e-06,0.0,0.020892838315969775,171.917382,5.287235,45
