index ObjID FieldID FieldMJD AstRange(km) AstRangeRate(km/s) AstRA(deg) AstRARate(deg/day) AstDec(deg) AstDecRate(deg/day) Ast-Sun(J2000x)(km) Ast-Sun(J2000y)(km) Ast-Sun(J2000z)(km) Ast-Sun(J2000vx)(km/s) Ast-Sun(J2000vy)(km/s) Ast-Sun(J2000vz)(km/s) Obs-Sun(J2000x)(km) Obs-Sun(J2000y)(km) Obs-Sun(J2000z)(km) Obs-Sun(J2000vx)(km/s) Obs-Sun(J2000vy)(km/s) Obs-Sun(J2000vz)(km/s) Sun-Ast-Obs(deg) V V(H=0)
4098 6 915304 61800.373812 2051315732.332981 -18.903 193.123656 -0.018604 10.633392 0.020143 -2057360424.745 -353577518.693 423675720.65 -5.48 -5.978 -2.886 -93925596.859 104182648.802 45158362.154 -23.353 -17.925 -7.601 3.414246 31.785 11.785
4097 6 915278 61800.360728 2051337122.611756 -18.94 193.123899 -0.018585 10.633128 0.020153 -2057354229.503 -353570760.083 423678982.912 -5.48 -5.978 -2.886 -93899175.544 104202913.921 45166953.593 -23.39 -17.926 -7.599 3.41472 31.785 11.785
4096 6 913816 61798.371029 2054632635.073821 -19.455 193.156703 -0.016356 10.593681 0.01952 -2056411705.695 -352542916.837 424174983.062 -5.485 -5.979 -2.885 -89811457.754 107151353.324 46445241.359 -24.038 -17.169 -7.271 3.482962 31.791 11.791
4095 6 913798 61798.361641 2054648426.708169 -19.481 193.156856 -0.01634 10.593498 0.019527 -2056407256.375 -352538066.603 424177323.035 -5.485 -5.979 -2.885 -89791948.214 107165279.991 46451139.035 -24.065 -17.169 -7.27 3.483284 31.791 11.791
4094 6 760602 61533.137981 1899534570.401053 27.223 183.557149 -0.040027 16.277803 -0.006032 -1922924233.696 -214365920.575 488544491.325 -6.18 -6.076 -2.724 -103047468.996 -101235404.644 -43885278.761 21.464 -19.129 -8.133 3.428899 31.477 11.477
4093 6 760552 61533.115398 1899481511.980826 27.163 183.558054 -0.040094 16.277939 -0.005978 -1922912176.107 -214354066.997 488549806.752 -6.18 -6.076 -2.724 -103089289.074 -101198053.523 -43869406.89 21.402 -19.156 -8.136 3.427908 31.477 11.477
4092 6 742072 61505.161267 1846755124.983556 15.866 184.960551 -0.059889 16.19868 0.011365 -1907891798.058 -199670823.403 495105343.209 -6.259 -6.084 -2.704 -141095159.052 -46321892.299 -20082060.207 9.598 -26.243 -11.202 1.984434 31.304 11.304
4099 6 917389 61803.317731 2046614119.215982 -18.18 193.067055 -0.021798 10.693963 0.02105 -2058753409.017 -355098030.37 422941530.227 -5.473 -5.977 -2.887 -99758553.95 99587045.619 43165483.31 -22.445 -19.008 -8.065 3.306122 31.774 11.774
4091 6 742022 61505.137446 1846722541.012289 15.797 184.961977 -0.059887 16.198408 0.011424 -1907878917.184 -199658302.441 495110908.677 -6.259 -6.084 -2.704 -141114838.76 -46267874.175 -20059003.529 9.526 -26.248 -11.203 1.983138 31.304 11.304
4109 6 927275 61817.385518 2027491128.899656 -13.044 192.671029 -0.035996 11.011693 0.023768 -2065384478.165 -362359557.865 419427964.351 -5.438 -5.971 -2.894 -123692318.046 74188086.211 32158225.055 -16.57 -23.306 -9.958 2.685371 31.722 11.722
4111 6 927788 61818.256072 2026512503.898602 -13.005 192.64028 -0.036772 11.032488 0.024019 -2065793447.939 -362808681.695 419210256.707 -5.436 -5.971 -2.895 -124941820.001 72455867.02 31405507.554 -16.494 -23.593 -10.057 2.642312 31.718 11.718
4127 6 934493 61829.361372 2016447370.390693 -7.857 192.189079 -0.045922 11.302746 0.024391 -2070996454.828 -368535497.111 416430237.213 -5.409 -5.966 -2.9 -138234391.445 48956812.008 21220359.167 -10.97 -25.933 -11.103 2.061204 31.672 11.672
4126 6 934488 61829.359134 2016448889.830908 -7.863 192.189182 -0.045927 11.302691 0.024393 -2070995409.171 -368534343.764 416430797.84 -5.409 -5.966 -2.9 -138232270.174 48961825.627 21222505.474 -10.976 -25.936 -11.103 2.061326 31.672 11.672
4125 6 934438 61829.33673 2016464170.83937 -7.926 192.190211 -0.045958 11.302145 0.024419 -2070984938.565 -368522794.87 416436411.59 -5.409 -5.966 -2.9 -138210967.051 49012058.028 21243995.306 -11.035 -25.963 -11.101 2.062551 31.672 11.672
4124 6 934433 61829.334497 2016465700.940403 -7.932 192.190314 -0.04596 11.30209 0.024422 -2070983894.733 -368521643.547 416436971.23 -5.409 -5.966 -2.9 -138208836.954 49017068.373 21246137.459 -11.041 -25.965 -11.101 2.062674 31.672 11.672
4123 6 934309 61829.27607 2016506173.801872 -8.103 192.193 -0.045946 11.300661 0.024493 -2070956588.537 -368491525.779 416451610.893 -5.409 -5.966 -2.9 -138152677.653 49148242.512 21302162.063 -11.211 -25.996 -11.096 2.065872 31.673 11.673
4122 6 934308 61829.275624 2016506485.788178 -8.105 192.19302 -0.045945 11.30065 0.024494 -2070956380.292 -368491296.095 416451722.537 -5.409 -5.966 -2.9 -138152246.029 49149243.311 21302589.224 -11.212 -25.996 -11.096 2.065897 31.673 11.673
4121 6 934259 61829.252335 2016522861.948342 -8.172 192.19409 -0.045901 11.300079 0.024522 -2070945495.989 -368479291.281 416457557.786 -5.409 -5.966 -2.9 -138129614.363 49201550.802 21324913.541 -11.283 -25.994 -11.094 2.067171 31.673 11.673
4110 6 927738 61818.232366 2026539204.422134 -13.066 192.641151 -0.036678 11.031919 0.02404 -2065782313.339 -362796451.923 419216185.554 -5.436 -5.971 -2.895 -124907965.865 72504168.504 31426102.824 -16.562 -23.57 -10.054 2.643514 31.718 11.718
4120 6 934258 61829.251888 2016523177.686157 -8.174 192.19411 -0.0459 11.300068 0.024522 -2070945287.017 -368479060.797 416457669.819 -5.409 -5.966 -2.9 -138129178.465 49202554.992 21325342.114 -11.284 -25.994 -11.094 2.067196 31.673 11.673
4118 6 933639 61828.347864 2017170042.796311 -8.363 192.234336 -0.045221 11.277937 0.024427 -2070522690.114 -368013039.522 416684166.35 -5.411 -5.966 -2.899 -137231317.124 51192189.106 22189177.507 -11.499 -25.777 -11.025 2.115679 31.677 11.677
4117 6 931876 61826.285459 2018766163.38921 -9.466 192.324098 -0.0437 11.227433 0.024502 -2069557948.612 -366949761.923 417200758.617 -5.416 -5.967 -2.898 -135057225.969 55691942.789 24138885.921 -12.657 -25.442 -10.856 2.22614 31.685 11.685
4116 6 931826 61826.262312 2018785162.063258 -9.533 192.325109 -0.043656 11.226865 0.024528 -2069547115.978 -366937827.602 417206555.441 -5.416 -5.967 -2.898 -135031843.019 55742822.177 24160594.603 -12.727 -25.439 -10.854 2.227396 31.685 11.685
4115 6 929470 61823.289301 2021378008.66478 -10.798 192.448449 -0.041273 11.154213 0.0244 -2068154822.012 -365404802.727 417950919.279 -5.424 -5.969 -2.897 -131584756.152 62094740.128 26914549.562 -14.087 -24.814 -10.584 2.384586 31.698 11.698
4114 6 929420 61823.265574 2021400213.892076 -10.866 192.449428 -0.041222 11.153634 0.024427 -2068143702.973 -365392566.753 417956858.34 -5.424 -5.969 -2.897 -131555805.955 62145604.665 26936243.205 -14.158 -24.809 -10.581 2.385851 31.698 11.698
4113 6 928729 61822.324963 2022290519.679653 -11.13 192.486866 -0.040465 11.130735 0.024303 -2067702811.054 -364907473.793 418192284.118 -5.426 -5.969 -2.897 -130389371.125 64118643.703 27792439.181 -14.453 -24.581 -10.489 2.434862 31.702 11.702
4112 6 928679 61822.301224 2022313418.60909 -11.199 192.487827 -0.040444 11.130158 0.024329 -2067691681.444 -364895230.657 418198225.276 -5.426 -5.969 -2.897 -130359656.408 64169068.837 27813950.866 -14.523 -24.588 -10.487 2.436119 31.702 11.702
4119 6 933661 61828.359134 2017161915.468521 -8.331 192.233826 -0.045204 11.278212 0.024414 -2070527959.376 -368018849.241 416681343.003 -5.411 -5.966 -2.9 -137242499.656 51167095.765 22178441.587 -11.47 -25.764 -11.026 2.115064 31.676 11.676
4467 6 1583817 62983.22214 2522620032.812577 14.008 199.779677 -0.045284 3.303385 0.011028 -2491116467.414 -934110237.733 109875154.263 -3.193 -5.353 -3.17 -121273026.342 -81863537.182 -35485822.759 17.458 -22.408 -9.587 1.216629 32.561 12.561
4090 6 737265 61499.166045 1839285574.531745 12.925 185.319267 -0.061856 16.120308 0.014759 -1904645557.298 -196519097.801 496504923.43 -6.276 -6.086 -2.7 -145288569.6 -32711770.813 -14182260.923 6.618 -27.059 -11.556 1.676639 31.268 11.268
4088 6 721359 61478.269055 1825457651.607089 2.372 186.600225 -0.061028 15.708603 0.023893 -1893261065.977 -185526276.276 501365349.794 -6.336 -6.092 -2.684 -147628982.026 16457151.464 7131822.388 -3.947 -27.624 -11.808 1.352148 31.213 11.213
4067 6 673749 61406.360488 1904757843.74931 -22.439 188.726232 0.011478 13.984693 0.013275 -1853248383.647 -147620581.058 517867699.435 -6.546 -6.11 -2.627 -26341965.658 132791419.689 57558819.083 -29.938 -5.365 -2.161 4.332472 31.462 11.462
4451 6 1573155 62966.226975 2508570566.044924 5.26 200.563082 -0.047515 3.076806 0.015304 -2486409255.827 -926243409.107 114529293.374 -3.219 -5.363 -3.169 -141055312.639 -46407156.913 -20117205.871 9.754 -26.175 -11.195 0.619311 32.483 12.483
4452 6 1573205 62966.251024 2508581570.017426 5.332 200.561939 -0.047489 3.077174 0.015293 -2486415943.725 -926254551.359 114522708.627 -3.219 -5.363 -3.169 -141034979.634 -46461507.243 -20140466.321 9.817 -26.138 -11.194 0.619541 32.483 12.483
4453 6 1573985 62967.177959 2509018235.258824 5.636 200.51867 -0.047534 3.091276 0.015128 -2486673663.12 -926683995.145 114268904.199 -3.217 -5.362 -3.169 -140251701.781 -48521220.156 -21034347.423 10.099 -26.065 -11.129 0.630773 32.485 12.485
4454 6 1574035 62967.201915 2509029976.532526 5.709 200.517531 -0.047543 3.091638 0.015117 -2486680322.198 -926695093.257 114262344.733 -3.217 -5.362 -3.169 -140230726.927 -48575148.854 -21057381.543 10.168 -26.044 -11.128 0.631117 32.485 12.485
4455 6 1574081 62967.222731 2509040301.789124 5.772 200.516542 -0.047536 3.091953 0.015108 -2486686108.559 -926704736.967 114256644.866 -3.217 -5.362 -3.169 -140212386.103 -48621968.259 -21077394.552 10.226 -26.018 -11.127 0.631418 32.485 12.485
4456 6 1574131 62967.246597 2509052278.596675 5.844 200.515407 -0.047511 3.092313 0.015097 -2486692742.411 -926715793.219 114250110.105 -3.217 -5.362 -3.169 -140191234.566 -48675582.148 -21100336.04 10.288 -25.982 -11.125 0.631765 32.485 12.485
4068 6 673755 61406.363215 1904752556.645938 -22.433 188.726263 0.011466 13.98473 0.013273 -1853249926.301 -147622020.92 517867080.328 -6.546 -6.11 -2.627 -26349019.954 132790155.033 57558309.744 -29.931 -5.368 -2.162 4.332439 31.462 11.462
4457 6 1575013 62968.220772 2509555671.437868 6.292 200.469882 -0.047537 3.106934 0.014904 -2486963464.548 -927167072.632 113983365.683 -3.216 -5.361 -3.169 -139326552.831 -50827926.454 -22033712.074 10.702 -25.851 -11.055 0.648318 32.488 12.488
4459 6 1579830 62974.135875 2513523734.391418 9.175 200.194138 -0.047155 3.191247 0.013571 -2488604565.2 -929906162.457 112363614.089 -3.207 -5.358 -3.17 -133249381.954 -63577828.65 -27561695.287 13.283 -24.764 -10.56 0.823806 32.512 12.512
4460 6 1579880 62974.159115 2513542226.464556 9.244 200.193042 -0.047176 3.191563 0.013559 -2488611003.778 -929916920.537 112357249.908 -3.207 -5.358 -3.17 -133222640.98 -63627540.557 -27582897.405 13.352 -24.751 -10.558 0.824689 32.512 12.512
4461 6 1580000 62979.119248 2518069596.35987 11.699 199.964783 -0.046334 3.255591 0.012252 -2489983571.294 -932212414.301 110998865.329 -3.199 -5.355 -3.17 -127062765.431 -73824025.597 -32002832.129 15.481 -23.604 -10.056 1.030256 32.538 12.538
4462 6 1582132 62981.210536 2520299134.532394 12.981 199.86988 -0.045851 3.280565 0.011629 -2490561298.221 -933179862.701 110426107.906 -3.196 -5.354 -3.17 -124187410.827 -77971213.151 -33798973.389 16.595 -22.981 -9.823 1.124223 32.55 12.55
4463 6 1582182 62981.234378 2520325944.659622 13.049 199.868788 -0.0458 3.280842 0.011616 -2490567881.204 -933190890.701 110419578.129 -3.196 -5.354 -3.17 -124153169.39 -78018505.787 -33819206.171 16.65 -22.935 -9.821 1.125319 32.55 12.55
4464 6 1583724 62983.179139 2522568219.356874 13.883 199.781626 -0.045356 3.302911 0.011052 -2491104605.627 -934090352.073 109886931.723 -3.193 -5.353 -3.17 -121337697.457 -81780138.883 -35450194.277 17.353 -22.484 -9.592 1.214619 32.561 12.561
4465 6 1583725 62983.179552 2522568714.539669 13.884 199.781608 -0.045355 3.302915 0.011052 -2491104719.503 -934090542.978 109886818.658 -3.193 -5.353 -3.17 -121337078.516 -81780940.79 -35450536.401 17.354 -22.483 -9.592 1.214638 32.561 12.561
4458 6 1575063 62968.244708 2509568757.442487 6.363 200.468744 -0.047512 3.107291 0.014893 -2486970114.671 -927178160.065 113976811.651 -3.216 -5.361 -3.169 -139304355.692 -50881351.4 -22056571.62 10.764 -25.814 -11.053 0.648778 32.488 12.488
4089 6 737215 61499.142753 1839259633.799767 12.857 185.320708 -0.061837 16.119964 0.014815 -1904632928.506 -196506851.643 496510356.312 -6.276 -6.086 -2.7 -145301816.778 -32657317.137 -14159004.417 6.548 -27.058 -11.557 1.675516 31.268 11.268
4069 6 675799 61409.341449 1899057363.040169 -22.22 188.757554 0.007679 14.026267 0.01487 -1854933246.031 -149194155.883 517190742.209 -6.537 -6.109 -2.629 -33977024.779 131323563.137 56922459.303 -29.645 -6.777 -2.779 4.293877 31.455 11.455
4071 6 680630 61416.34745 1885983622.842111 -21.273 188.785825 -0.001508 14.141832 0.018297 -1858884109.842 -152891752.307 515597222.258 -6.516 -6.107 -2.635 -51516457.769 126445663.679 54807917.063 -28.501 -10.069 -4.197 4.160201 31.437 11.437
4087 6 721309 61478.245754 1825452945.635746 2.303 186.601647 -0.06104 15.708046 0.023943 -1893248311.234 -185514012.657 501370753.646 -6.336 -6.092 -2.684 -147620966.276 16512777.459 7155593.285 -4.016 -27.636 -11.807 1.352793 31.213 11.213
4086 6 698392 61445.352132 1841777710.755756 -13.014 188.243185 -0.03696 14.82384 0.02723 -1875107270.993 -168188826.938 508963388.112 -6.431 -6.1 -2.659 -113024566.117 87086974.767 37748211.234 -19.541 -21.432 -9.123 3.027124 31.335 11.335
4085 6 698337 61445.327387 1841805609.771242 -13.084 188.244099 -0.03694 14.823165 0.027269 -1875093521.009 -168175783.802 508969072.654 -6.431 -6.1 -2.659 -112982710.351 87132802.667 37767712.669 -19.613 -21.436 -9.119 3.028445 31.335 11.335
4084 6 697767 61443.293761 1844170730.332716 -13.956 188.314755 -0.034683 14.768026 0.027035 -1873963009.453 -167103842.44 509436089.658 -6.437 -6.101 -2.657 -109457543.386 90773734.851 39345569.211 -20.524 -20.786 -8.839 3.133443 31.343 11.343
4083 6 697717 61443.270011 1844199433.058897 -14.019 188.315578 -0.034598 14.767383 0.02707 -1873949800.425 -167091323.093 509441542.103 -6.437 -6.101 -2.657 -109415358.795 90816368.336 39363702.456 -20.592 -20.766 -8.835 3.134676 31.343 11.343
4082 6 694908 61439.360174 1849120349.08952 -15.24 188.438226 -0.030273 14.663387 0.026193 -1871773320.455 -165030155.229 510338623.957 -6.448 -6.102 -2.654 -102244814.709 97477494.044 42252666.487 -21.877 -19.45 -8.262 3.327518 31.359 11.359
4081 6 694886 61439.34899 1849135091.707902 -15.271 188.438565 -0.030262 14.663094 0.02621 -1871767088.691 -165024258.418 510341188.707 -6.448 -6.102 -2.654 -102223657.731 97496290.686 42260649.312 -21.909 -19.451 -8.26 3.328064 31.359 11.359
4070 6 675818 61409.351277 1899038505.483291 -22.198 188.757629 0.007631 14.026413 0.014862 -1854938796.821 -149199343.265 517188509.402 -6.537 -6.109 -2.629 -34002185.821 131317802.357 56920099.039 -29.621 -6.792 -2.781 4.293723 31.455 11.455
4080 6 694152 61438.353585 1850462826.629053 -15.607 188.467002 -0.029103 14.637118 0.025983 -1871212357.255 -164499451.858 510569408.178 -6.451 -6.102 -2.653 -100319076.883 99119700.926 42964446.065 -22.265 -19.098 -8.107 3.375148 31.363 11.363
4078 6 691865 61435.319366 1854685844.214667 -16.699 188.546545 -0.025464 14.559402 0.025293 -1869519859.34 -162899589.387 511264651.113 -6.46 -6.103 -2.651 -94326660.442 103879267.385 45027026.292 -23.427 -17.99 -7.625 3.513235 31.374 11.374
4077 6 691815 61435.295542 1854720283.660462 -16.762 188.54715 -0.025379 14.558799 0.025324 -1869506560.461 -162887026.367 511270107.689 -6.46 -6.103 -2.651 -94278366.424 103916280.341 45042717.747 -23.495 -17.97 -7.621 3.514309 31.374 11.374
4076 6 685684 61426.35049 1868552225.367586 -19.174 188.716133 -0.014413 14.345431 0.022409 -1864503303.557 -158169379.075 513315993.914 -6.487 -6.105 -2.643 -75119958.053 116160378.376 50349868.433 -26.122 -14.448 -6.088 3.868201 31.406 11.406
4075 6 685662 61426.340623 1868568582.263677 -19.2 188.716275 -0.014383 14.34521 0.022421 -1864497773.541 -158164174.415 513318247.512 -6.487 -6.105 -2.643 -75097677.94 116172692.069 50355057.21 -26.149 -14.441 -6.086 3.868555 31.406 11.406
4074 6 680649 61416.357283 1885965559.718039 -21.249 188.78581 -0.001547 14.142012 0.018287 -1858889646.257 -152896941.387 515594983.212 -6.516 -6.107 -2.635 -51540660.67 126437104.351 54804350.146 -28.474 -10.08 -4.199 4.159962 31.437 11.437
4073 6 680648 61416.356838 1885966376.582893 -21.25 188.78581 -0.001545 14.142004 0.018287 -1858889395.75 -152896706.596 515595084.523 -6.516 -6.107 -2.635 -51539566.036 126437491.822 54804511.576 -28.476 -10.079 -4.199 4.159973 31.437 11.437
4072 6 680631 61416.347894 1885982805.20563 -21.272 188.785824 -0.00151 14.14184 0.018296 -1858884360.317 -152891987.068 515597120.961 -6.516 -6.107 -2.635 -51517553.217 126445276.638 54807755.728 -28.499 -10.07 -4.197 4.160191 31.437 11.437
4079 6 694098 61438.328869 1850496228.303963 -15.676 188.467721 -0.029061 14.636475 0.02602 -1871198580.174 -164486420.749 510575073.947 -6.451 -6.102 -2.653 -100271454.365 99160480.819 42981753.47 -22.337 -19.094 -8.103 3.376333 31.363 11.363
4547 6 1744021 63282.367305 2690578794.007893 -18.985 204.982381 -0.022567 -0.019007 0.013252 -2567977189.716 -1070194714.895 27777599.804 -2.762 -5.178 -3.18 -129135178.424 66143069.546 28670161.139 -14.789 -24.313 -10.389 2.431528 32.89 12.89
4548 6 1744043 63282.378541 2690560378.116557 -18.953 204.982127 -0.022568 -0.018858 0.013254 -2567979871.726 -1070199742.095 27774512.176 -2.762 -5.178 -3.18 -129149522.083 66119471.865 28660074.556 -14.76 -24.3 -10.39 2.431158 32.89 12.89
4549 6 1751788 63294.308478 2673097043.324736 -14.727 204.669494 -0.031092 0.151881 0.015225 -2570819014.64 -1075533588.684 24496286.614 -2.746 -5.171 -3.18 -141702573.204 40168597.791 17410416.562 -9.142 -26.584 -11.362 1.998073 32.849 12.849
4651 6 1977554 63691.22847 2790524418.743092 -1.433 205.818884 -0.042354 -1.432953 0.01476 -2656153984.631 -1248897034.024 -84489350.203 -2.242 -4.94 -3.173 -144978414.706 -33926025.835 -14706301.798 7.051 -26.959 -11.526 0.671846 32.938 12.938
4652 6 1977555 63691.228916 2790524363.539559 -1.432 205.818865 -0.042354 -1.432946 0.01476 -2656154071.017 -1248897224.415 -84489472.466 -2.242 -4.94 -3.173 -144978142.954 -33927064.745 -14706745.982 7.052 -26.958 -11.526 0.671828 32.938 12.938
4653 6 1977604 63691.253185 2790521438.929163 -1.358 205.817837 -0.042354 -1.432588 0.014761 -2656158771.248 -1248907583.67 -84496124.874 -2.242 -4.94 -3.173 -144963285.466 -33983559.502 -14730913.098 7.118 -26.926 -11.525 0.670875 32.938 12.938
4654 6 1977605 63691.253633 2790521386.416617 -1.356 205.817818 -0.042354 -1.432581 0.014761 -2656158857.981 -1248907774.83 -84496247.631 -2.242 -4.94 -3.173 -144963010.012 -33984601.345 -14731359.036 7.12 -26.925 -11.525 0.670857 32.938 12.938
4655 6 1977632 63691.266128 2790519942.409914 -1.319 205.817289 -0.042347 -1.432397 0.014762 -2656161277.881 -1248913108.305 -84499672.638 -2.242 -4.94 -3.173 -144955306.635 -34013658.457 -14743800.63 7.152 -26.906 -11.524 0.670367 32.938 12.938
4656 6 1977682 63691.290115 2790517283.032568 -1.248 205.816274 -0.042322 -1.432043 0.014763 -2656165923.52 -1248923347.4 -84506247.908 -2.242 -4.94 -3.173 -144940424.566 -34069377.178 -14767684.097 7.209 -26.862 -11.523 0.669426 32.938 12.938
4657 6 1979329 63693.193395 2790369993.17218 -0.487 205.736725 -0.042693 -1.404088 0.014613 -2656534339.937 -1249735668.893 -85027950.774 -2.239 -4.939 -3.172 -143726861.485 -38418732.099 -16654062.623 7.951 -26.734 -11.419 0.599329 32.93 12.93
4650 6 1973961 63684.248325 2792464781.862168 -5.011 206.103752 -0.040555 -1.537211 0.015056 -2654799588.969 -1245916310.219 -82575909.037 -2.25 -4.944 -3.173 -148072082.079 -17679558.608 -7664720.309 3.518 -27.584 -11.797 0.96536 32.969 12.969
4658 6 1979379 63693.217699 2790369047.210016 -0.414 205.735687 -0.042712 -1.403733 0.014614 -2656539042.047 -1249746040.752 -85034612.626 -2.239 -4.939 -3.172 -143710091.656 -38474849.21 -16678039.122 8.021 -26.712 -11.417 0.598464 32.93 12.93
4660 6 1979430 63693.24221 2790368250.511037 -0.339 205.73464 -0.042715 -1.403375 0.014615 -2656543784.226 -1249756501.104 -85041331.334 -2.239 -4.939 -3.172 -143693032.141 -38531389.231 -16702217.66 8.089 -26.681 -11.416 0.597594 32.93 12.93
4661 6 1983159 63697.259531 2790600906.029818 1.823 205.564732 -0.043218 -1.345387 0.014246 -2657320164.472 -1251470485.215 -86142456.862 -2.234 -4.937 -3.172 -140617700.332 -47572851.415 -20621132.99 10.09 -26.041 -11.158 0.481537 32.917 12.917
4662 6 1984645 63699.173789 2790966898.965389 2.618 205.483212 -0.043385 -1.318328 0.014025 -2657689524.372 -1252286913.09 -86667120.085 -2.232 -4.936 -3.172 -138918760.166 -51800637.46 -22454952.883 10.816 -25.806 -11.017 0.449692 32.914 12.914
4663 6 1984695 63699.198396 2790972544.224966 2.693 205.482144 -0.043404 -1.317983 0.014025 -2657694270.028 -1252297407.068 -86673864.531 -2.232 -4.936 -3.172 -138895687.908 -51855481.688 -22478374.015 10.887 -25.784 -11.015 0.449399 32.914 12.914
4664 6 1988831 63706.229523 2793736884.237902 6.469 205.181156 -0.043478 -1.222599 0.013064 -2659047680.281 -1255294569.42 -88600830.993 -2.224 -4.932 -3.172 -131383404.318 -66881238.111 -28991527.465 14.209 -24.313 -10.405 0.511291 32.926 12.926
4665 6 1988881 63706.253918 2793750595.429177 6.541 205.180096 -0.043442 -1.22228 0.013063 -2659052367.215 -1255304964.044 -88607516.437 -2.224 -4.932 -3.172 -131353394.755 -66932433.745 -29013456.012 14.265 -24.265 -10.403 0.511941 32.926 12.926
4666 6 1990706 63709.120561 2795515259.219313 7.711 205.057766 -0.04326 -1.185527 0.012574 -2659602695.38 -1256526207.238 -89393092.498 -2.22 -4.93 -3.172 -127739907.945 -72789968.926 -31554214.683 15.241 -23.728 -10.111 0.601128 32.939 12.939
4659 6 1979380 63693.218116 2790369032.34337 -0.412 205.735669 -0.042713 -1.403727 0.014614 -2656539122.659 -1249746218.566 -85034726.836 -2.239 -4.939 -3.172 -143709802.873 -38475810.844 -16678450.149 8.022 -26.712 -11.417 0.598449 32.93 12.93
4667 6 1990756 63709.1452 2795531750.274408 7.783 205.0567 -0.043292 -1.185217 0.012572 -2659607421.768 -1256536701.979 -89399844.34 -2.22 -4.93 -3.172 -127707385.727 -72840467.987 -31575736.403 15.314 -23.714 -10.109 0.601996 32.939 12.939
4649 6 1973899 63684.218357 2792477874.17314 -5.101 206.104967 -0.040528 -1.537662 0.015053 -2654793763.298 -1245903507.828 -82567693.666 -2.25 -4.944 -3.173 -148081079.817 -17608100.41 -7634173.685 3.431 -27.61 -11.798 0.966701 32.969 12.969
4647 6 1973849 63684.194573 2792488429.575734 -5.171 206.105931 -0.040489 -1.53802 0.01505 -2654789139.563 -1245893346.906 -82561173.36 -2.25 -4.944 -3.173 -148088057.311 -17551348.694 -7609928.717 3.359 -27.621 -11.798 0.967765 32.969 12.969
4631 6 1953140 63658.334927 2817242278.16388 -16.595 206.98838 -0.027674 -1.913854 0.013296 -2649727180.418 -1234829013.054 -75470652.177 -2.281 -4.959 -3.174 -140686940.19 42950005.581 18616359.486 -9.692 -26.398 -11.291 2.047717 33.071 13.071
4632 6 1958544 63665.335217 2808030651.826521 -13.727 206.784069 -0.031998 -1.817464 0.014198 -2651104347.525 -1237827491.912 -77390335.057 -2.273 -4.955 -3.174 -145605087.639 26917046.978 11667540.531 -6.118 -27.218 -11.659 1.780825 33.046 13.046
4633 6 1958586 63665.35568 2808006434.896267 -13.668 206.783415 -0.031988 -1.817173 0.014203 -2651108365.773 -1237836253.495 -77395946.431 -2.273 -4.955 -3.174 -145615859.054 26868952.275 11646926.558 -6.068 -27.186 -11.66 1.779992 33.046 13.046
