 ObjID FieldID FieldMJD AstRange(km) AstRangeRate(km/s) AstRA(deg) AstRARate(deg/day) AstDec(deg) AstDecRate(deg/day) Ast-Sun(J2000x)(km) Ast-Sun(J2000y)(km) Ast-Sun(J2000z)(km) Ast-Sun(J2000vx)(km/s) Ast-Sun(J2000vy)(km/s) Ast-Sun(J2000vz)(km/s) Obs-Sun(J2000x)(km) Obs-Sun(J2000y)(km) Obs-Sun(J2000z)(km) Obs-Sun(J2000vx)(km/s) Obs-Sun(J2000vy)(km/s) Obs-Sun(J2000vz)(km/s) Sun-Ast-Obs(deg) V V(H=0
1448 S1000003a 212252 60574.149679 258629185.549 5.954 342.113942 -0.210718 -5.135583 -0.086869 395272172.259 -83175499.988 -24915532.931 2.406 15.462 6.74 150130786.788 -4062854.587 -1764893.649 0.516 27.593 11.793 6.19722 23.41 3.83
1449 S1000003a 212302 60574.173574 258641552.192 6.026 342.108909 -0.210525 -5.137657 -0.086743 395277137.354 -83143578.917 -24901619.125 2.404 15.462 6.74 150131778.856 -4005873.071 -1740547.134 0.445 27.606 11.793 6.207516 23.411 3.831
1450 S1000003a 213128 60575.150065 259162910.995 6.421 341.912543 -0.207281 -5.221954 -0.085737 395477153.023 -81838490.658 -24332838.056 2.337 15.476 6.744 150143575.904 -1710554.124 -745336.93 0.002 27.607 11.798 6.619477 23.434 3.854
1451 S1000003a 213178 60575.17411 259176325.686 6.493 341.907561 -0.207055 -5.224014 -0.085606 395482007.027 -81806339.695 -24318828.124 2.336 15.476 6.744 150143505.52 -1653187.249 -720826.576 -0.07 27.619 11.798 6.629765 23.435 3.855
1452 S1000003a 213229 60575.197219 259189356.661 6.56 341.90278 -0.206674 -5.225991 -0.085484 395486669.031 -81775438.446 -24305362.853 2.334 15.477 6.744 150143295.778 -1598036.627 -697268.991 -0.14 27.622 11.798 6.639645 23.435 3.855
1453 S1000003a 213279 60575.221216 259203026.059 6.626 341.897827 -0.206115 -5.228041 -0.085362 395491506.636 -81743350.397 -24291380.528 2.332 15.477 6.744 150142929.729 -1540772.202 -672806.699 -0.213 27.616 11.799 6.649894 23.436 3.856
1454 S1000003a 214154 60579.161538 261695694.065 8.279 341.14231 -0.191314 -5.555783 -0.08029 396239555.788 -76465086.308 -21992709.098 2.062 15.531 6.76 149753904.447 7722513.793 3343316.039 -2.094 27.587 11.786 8.27845 23.528 3.948
1455 S1000003a 214204 60579.185819 261713136.149 8.349 341.13767 -0.190889 -5.557731 -0.080148 396243879.533 -76432505.044 -21978528.196 2.06 15.532 6.76 149749434.694 7780391.553 3368040.599 -2.168 27.59 11.786 8.288468 23.528 3.948
1456 S1000003a 219154 60590.061206 271563202.968 12.542 339.432828 -0.134244 -6.327903 -0.060134 397826414.3 -61775391.701 -15609133.185 1.307 15.663 6.796 145121443.899 33044953.885 14322120.999 -7.453 26.766 11.456 12.405116 23.766 4.186
1457 S1000003a 219204 60590.085577 271589685.337 12.612 339.429556 -0.134253 -6.329367 -0.05996 397829163.563 -61742413.3 -15594824.632 1.305 15.663 6.796 145105681.662 33101343.137 14346242.767 -7.519 26.793 11.455 12.413767 23.767 4.187
1458 S1000003a 224181 60603.029464 288141088.257 16.682 338.307632 -0.052266 -6.910158 -0.029408 398781050.426 -44155427.324 -7978530.15 0.395 15.784 6.823 132990402.735 61574511.034 26688546.25 -13.685 24.634 10.529 16.379542 24.027 4.447
1459 S1000003a 224231 60603.0546 288177394.638 16.752 338.306319 -0.052202 -6.910895 -0.029218 398781907.027 -44121149.904 -7963713.566 0.394 15.784 6.823 132960607.42 61628039.069 26711410.049 -13.754 24.658 10.527 16.386327 24.028 4.448
1460 S1000003a 224257 60603.068539 288197592.038 16.791 338.305592 -0.052092 -6.911301 -0.029112 398782380.35 -44102142.866 -7955497.726 0.393 15.784 6.823 132944020.548 61657739.405 26724086.026 -13.793 24.667 10.525 16.390088 24.028 4.448
1461 S1000003a 224307 60603.093289 288233571.162 16.859 338.304306 -0.051764 -6.912019 -0.028926 398783217.9 -44068391.831 -7940908.838 0.391 15.784 6.823 132914447.656 61710498.369 26746591.165 -13.866 24.676 10.523 16.396761 24.028 4.448
1462 S1000003a 225777 60605.035277 291090083.417 17.24 338.229487 -0.039293 -6.963925 -0.024402 398837251.592 -41418881.842 -6795983.319 0.253 15.799 6.825 130502923.498 65747036.722 28497058.559 -14.626 24.21 10.339 16.894761 24.065 4.485
1463 S1000003a 225827 60605.059445 291126151.94 17.307 338.228539 -0.039158 -6.964513 -0.024219 398837778.591 -41385892.992 -6781731.987 0.252 15.799 6.825 130472311.781 65797611.974 28518646.336 -14.694 24.229 10.337 16.900958 24.066 4.486
1464 S1000003a 229095 60609.12092 297368130.478 18.463 338.150334 -0.011904 -7.042594 -0.013776 398875441.21 -35837082.878 -4386036.957 -0.037 15.827 6.829 124951556.644 74000187.327 32073430.962 -16.686 23.267 9.914 17.860973 24.141 4.561
1465 S1000003a 229096 60609.121334 297368791.197 18.464 338.150329 -0.011893 -7.042599 -0.013773 398875439.884 -35836516.525 -4385792.578 -0.037 15.827 6.829 124950959.506 74001019.936 32073785.737 -16.687 23.266 9.914 17.861068 24.141 4.561
1466 S1000003a 229145 60609.144085 297405137.243 18.516 338.150066 -0.01121 -7.042911 -0.013621 398875365.397 -35805407.404 -4372369.171 -0.039 15.827 6.829 124918092.811 74046737.822 32093270.631 -16.753 23.249 9.911 17.866246 24.141 4.561
1467 S1000003a 229146 60609.144533 297405855.27 18.517 338.150061 -0.011196 -7.042917 -0.013618 398875363.895 -35804793.712 -4372104.367 -0.039 15.827 6.829 124917443.144 74047639.324 32093654.962 -16.755 23.248 9.911 17.866348 24.141 4.561
1468 S1000003a 233367 60616.046762 308733090.574 19.724 338.262303 0.031598 -7.081055 0.003179 398705406.709 -26354718.672 -298543.352 -0.532 15.866 6.832 114113924.427 87114941.847 37760023.026 -19.461 21.307 9.067 19.242853 24.262 4.682
1469 S1000003a 233368 60616.047211 308733854.674 19.726 338.262317 0.031603 -7.081054 0.003182 398705386.109 -26354104.115 -298278.705 -0.532 15.866 6.832 114113170.538 87115767.213 37760374.241 -19.462 21.307 9.067 19.242935 24.262 4.682
1470 S1000003a 235274 60627.086736 328263808.807 21.368 339.049034 0.098183 -6.899951 0.029807 397819608.44 -11201946.682 6216194.647 -1.327 15.903 6.826 93478652.192 105324868.154 45652498.138 -23.671 17.536 7.431 20.811094 24.437 4.857
1471 S1000003a 235277 60627.088086 328266300.256 21.371 339.049166 0.098219 -6.899911 0.029815 397819453.751 -11200092.714 6216990.45 -1.327 15.903 6.826 93475892.266 105326912.565 45653364.45 -23.675 17.535 7.431 20.811246 24.437 4.857
1472 S1000003a 235324 60627.110711 328308123.582 21.418 339.051396 0.098886 -6.899235 0.029946 397816858.402 -11169007.368 6230333.578 -1.329 15.903 6.826 93429552.103 105361166.009 45667886.195 -23.737 17.509 7.427 20.813799 24.437 4.857
1473 S1000003a 235327 60627.112058 328310617.2 21.421 339.051529 0.098928 -6.899195 0.029953 397816703.735 -11167156.075 6231128.227 -1.329 15.903 6.826 93426788.512 105363204.307 45668750.822 -23.74 17.508 7.427 20.81395 24.437 4.857
1474 S1000003a 240385 60636.025295 344875523.833 21.938 340.184356 0.144346 -6.548596 0.049184 396544684.576 1083526.599 11482710.744 -1.976 15.911 6.812 74206742.97 117231758.942 50814346.768 -26.234 14.032 5.909 21.559869 24.56 4.98
1475 S1000003a 240410 60636.037904 344899437.936 21.968 340.186177 0.144579 -6.547975 0.049258 396542531.944 1100858.349 11490130.656 -1.977 15.911 6.812 74178145.891 117247041.389 50820782.678 -26.269 14.026 5.907 21.560685 24.56 4.98
1476 S1000003a 245892 60645.028799 361957064.151 22.226 341.724745 0.186609 -6.024297 0.067529 394752281.599 13456784.269 16772737.718 -2.634 15.899 6.788 52950048.326 126333327.672 54760206.644 -28.368 10.107 4.21 21.897674 24.668 5.088
1477 S1000003a 245918 60645.041783 361982013.415 22.254 341.72717 0.186894 -6.02342 0.067593 394749326.925 13474619.285 16780352.541 -2.634 15.899 6.788 52918204.353 126344659.177 54764928.376 -28.403 10.094 4.208 21.897937 24.668 5.088
1478 S1000003a 464433 61047.252237 172304377.106 -5.184 119.920419 -0.254733 19.367228 0.028485 -123060204.354 270252386.055 113211789.591 -19.498 -8.484 -4.203 -41978768.754 129363650.363 56071941.47 -29.351 -8.132 -3.419 5.322222 21.96 2.38
1479 S1000003a 464483 61047.275913 172293839.505 -5.118 119.914391 -0.254487 19.367896 0.027942 -123100089.419 270235028.506 113203191.004 -19.497 -8.486 -4.204 -42038768.849 129346956.252 56064942.408 -29.309 -8.189 -3.424 5.308638 21.959 2.379
1480 S1000003a 465819 61049.254714 171475846.502 -4.282 119.426678 -0.262348 19.426423 0.029432 -126425952.305 268767841.994 112477640.188 -19.408 -8.677 -4.284 -46974545.532 127917681.228 55445447.012 -29.024 -9.075 -3.821 4.188748 21.888 2.308
1481 S1000003a 465869 61049.278423 171467142.457 -4.217 119.420462 -0.261977 19.427114 0.028888 -126465708.587 268750065.663 112468864.454 -19.407 -8.679 -4.285 -47033953.364 127899035.283 55437615.149 -28.978 -9.129 -3.826 4.175029 21.887 2.307
1482 S1000003a 471205 61058.147429 169671214.233 -0.447 117.115349 -0.275951 19.705917 0.032928 -141177123.794 261774553.378 109049926.413 -18.981 -9.524 -4.637 -68372782.633 119596316.136 51838067.618 -27.272 -12.87 -5.549 1.22754 21.658 2.078
1483 S1000003a 471255 61058.171138 169670366.032 -0.381 117.108801 -0.276368 19.706691 0.03235 -141216002.626 261755041.552 109040426.104 -18.98 -9.527 -4.638 -68428626.062 119569883.804 51826695.902 -27.251 -12.938 -5.554 1.239843 21.659 2.079
1484 S1000003a 471260 61058.17337 169670293.141 -0.375 117.108184 -0.276393 19.706763 0.032295 -141219664.175 261753203.658 109039531.25 -18.98 -9.527 -4.639 -68433883.176 119567387.173 51825624.421 -27.249 -12.944 -5.554 1.241004 21.659 2.079
1485 S1000003a 471310 61058.197049 169669595.238 -0.307 117.101638 -0.276509 19.707521 0.031704 -141258492.065 261733711.034 109030040.642 -18.978 -9.529 -4.639 -68489601.565 119540837.499 51814256.76 -27.22 -13.01 -5.559 1.253348 21.66 2.08
1486 S1000003a 493554 61089.094037 186109323.58 11.808 111.07606 -0.091483 20.393467 0.008666 -189554774.607 232511796.615 95077758.769 -17.109 -12.319 -5.791 -126823394.713 69737131.418 30225141.288 -16.177 -23.7 -10.211 17.345658 22.582 3.002
1487 S1000003a 493604 61089.117777 186133608.833 11.872 111.073891 -0.091137 20.393666 0.008088 -189589864.136 232486528.382 95065879.562 -17.108 -12.321 -5.792 -126856539.87 69688458.871 30204194.019 -16.141 -23.76 -10.214 17.355847 22.583 3.003
1488 S1000003a 494208 61090.023936 187069805.311 11.93 111.006397 -0.081691 20.401049 0.009252 -190926728.147 231518901.693 94611165.53 -17.044 -12.398 -5.824 -128073669.301 67835692.164 29400650.298 -15.78 -23.76 -10.31 17.730571 22.606 3.026
1489 S1000003a 494230 61090.035103 187081329.119 11.958 111.005484 -0.08189 20.401151 0.009 -190943171.993 231506939.383 94605546.426 -17.043 -12.399 -5.824 -128088892.476 67812752.95 29390702.216 -15.776 -23.791 -10.311 17.735266 22.606 3.026
1490 S1000003a 503152 61102.007319 201216165.391 14.948 110.829187 0.031033 20.420209 -0.003526 -208123044.542 218163403.935 88369931.125 -16.162 -13.392 -6.228 -141070196.689 41916022.497 18165083.327 -10.057 -26.111 -11.309 22.019314 22.898 3.318
1491 S1000003a 503174 61102.018469 201230579.261 14.976 110.829532 0.030926 20.420169 -0.00377 -208138613.234 218150502.3 88363930.967 -16.161 -13.393 -6.229 -141079881.911 41890853.242 18154188.012 -10.049 -26.141 -11.31 22.022829 22.898 3.318
1492 S1000003a 504858 61104.011698 203860943.261 15.375 110.92949 0.049009 20.408915 -0.005827 -210908372.572 215830306.648 87285713.944 -16.007 -13.553 -6.293 -142656683.93 37372444.108 16195758.39 -9.062 -26.414 -11.43 22.615269 22.944 3.364
1493 S1000003a 504879 61104.022424 203875205.202 15.402 110.930015 0.048947 20.408851 -0.006062 -210923205.892 215817746.191 87279881.449 -16.006 -13.554 -6.294 -142665077.843 37347950.808 16185165.149 -9.052 -26.443 -11.431 22.618469 22.945 3.365
1494 S1000003a 504931 61104.046055 203906713.942 15.463 110.931172 0.048975 20.408702 -0.006589 -210955881.704 215790072.071 87267031.035 -16.004 -13.556 -6.295 -142683535.107 37293899.148 16161825.664 -9.026 -26.504 -11.432 22.625519 22.945 3.365
1495 S1000003a 505646 61105.073874 205290327.904 15.734 110.996585 0.058259 20.401233 -0.008313 -212373442.358 214582687.637 86706608.216 -15.923 -13.638 -6.328 -143429368.283 34945204.216 15143997.707 -8.482 -26.705 -11.489 22.91802 22.969 3.389
1496 S1000003a 505696 61105.097532 205322549.429 15.793 110.997969 0.058807 20.40103 -0.008827 -212405987.538 214554810.614 86693673.867 -15.922 -13.64 -6.328 -143446660.543 34890561.65 15120512.275 -8.437 -26.758 -11.49 22.924862 22.969 3.389
1497 S1000003a 564845 61191.955225 345878884.359 18.569 138.47969 0.440716 14.668821 -0.131378 -302082554.176 90929345.646 30852126.789 -7.539 -18.628 -8.248 -51556697.089 -130875595.111 -56735320.723 27.398 -9.772 -4.07 25.987205 24.213 4.633
1498 S1000003a 564867 61191.96639 345896808.521 18.593 138.484611 0.44091 14.667354 -0.131485 -302089825.868 90911377.113 30844170.469 -7.538 -18.628 -8.248 -51530253.67 -130885023.293 -56739245.885 27.427 -9.775 -4.068 25.986006 24.214 4.634
1499 S1000003a 715783 61470.331591 372788375.166 -19.92 267.534517 0.332447 -23.952356 -0.003907 -158095348.167 -305445348.346 -136205531.852 15.726 -9.546 -3.683 -143439932.197 34924372.773 15137912.985 -7.919 -26.869 -11.501 23.048035 24.623 5.043
1500 S1000003a 715830 61470.354134 372749604.125 -19.889 267.542003 0.331712 -23.952441 -0.003695 -158064714.584 -305463940.501 -136212704.663 15.727 -9.544 -3.682 -143455299.976 34872066.674 15115509.858 -7.862 -26.838 -11.503 23.04927 24.623 5.043
1501 S1000003a 718082 61473.340113 367663189.1 -20.091 268.52679 0.320033 -23.955248 -0.001497 -153993438.255 -307899651.879 -137150784.791 15.832 -9.337 -3.59 -145355208.145 27983015.665 12128917.171 -6.354 -27.179 -11.646 23.207821 24.602 5.022
1502 S1000003a 718124 61473.360513 367627803.718 -20.06 268.533312 0.319396 -23.955277 -0.001288 -153965530.863 -307916108.687 -137157111.795 15.833 -9.336 -3.589 -145366364.05 27935139.077 12108389.74 -6.305 -27.147 -11.647 23.208725 24.602 5.022
1503 S1000003a 718935 61474.342304 365945436.449 -20.142 268.849239 0.315786 -23.954704 -0.000745 -152620950.4 -308705181.646 -137460299.98 15.867 -9.267 -3.559 -145904621.841 25652719.895 11118774.344 -5.831 -27.265 -11.687 23.25423 24.594 5.014
1504 S1000003a 718978 61474.362899 365909623.903 -20.109 268.855736 0.315153 -23.954717 -0.000528 -152592714.146 -308721672.267 -137466632.444 15.867 -9.266 -3.558 -145914954.274 25604233.241 11097978.274 -5.783 -27.231 -11.687 23.255069 24.594 5.014
1505 S1000003a 736683 61498.326139 324137621.6 -20.366 275.182439 0.196353 -23.784206 0.009491 -118958616.247 -326174981.668 -144064661.125 16.586 -7.589 -2.814 -145750516.794 -30778589.632 -13342209.56 6.531 -26.962 -11.596 23.190796 24.359 4.779
1506 S1000003a 736733 61498.350123 324095467.525 -20.318 275.187139 0.195659 -23.783974 0.009808 -118924243.562 -326190706.19 -144070492.589 16.586 -7.587 -2.814 -145736939.839 -30834403.603 -13366239.095 6.571 -26.906 -11.595 23.189326 24.358 4.778
1507 S1000003a 736773 61498.368263 324063652.923 -20.28 275.190685 0.195222 -23.783794 0.010066 -118898245.74 -326202596.739 -144074902.052 16.587 -7.586 -2.813 -145726620.302 -30876537.592 -13384411.871 6.596 -26.861 -11.595 23.188205 24.358 4.778
1508 S1000003a 736825 61498.39429 324018113.745 -20.221 275.195759 0.194738 -23.783527 0.010456 -118860942.468 -326219653.948 -144081227.26 16.588 -7.584 -2.812 -145711753.969 -30936866.017 -13410484.241 6.624 -26.794 -11.594 23.186586 24.358 4.778
1509 S1000003a 739429 61501.317976 318947127.008 -20.237 275.759377 0.178493 -23.750892 0.009714 -114661166.975 -328109469.775 -144780158.69 16.661 -7.378 -2.721 -143957010.139 -37649160.766 -16320715.975 8.023 -26.613 -11.445 23.000201 24.321 4.741
1510 S1000003a 739479 61501.342386 318904496.782 -20.188 275.763725 0.177764 -23.750651 0.010038 -114626024.83 -328125029.003 -144785897.454 16.662 -7.376 -2.72 -143940045.112 -37705228.782 -16344852.394 8.064 -26.555 -11.444 22.998327 24.321 4.741
1511 S1000003a 742409 61505.320289 312068725.966 -19.962 276.445777 0.153194 -23.705708 0.009863 -108882623.15 -330612061.047 -145699694.404 16.757 -7.095 -2.597 -140960306.726 -46681180.898 -20235900.522 9.995 -26.002 -11.192 22.671136 24.269 4.689
1512 S1000003a 742459 61505.344563 312026913.196 -19.911 276.449487 0.152513 -23.705464 0.010204 -108847476.71 -330626941.163 -145705139.978 16.758 -7.094 -2.596 -140939304.838 -46735651.389 -20259370.612 10.031 -25.942 -11.19 22.668738 24.268 4.688
1513 S1000003a 742461 61505.345463 312025364.815 -19.909 276.449624 0.152491 -23.705455 0.010217 -108846173.425 -330627492.862 -145705341.875 16.758 -7.094 -2.596 -140938524.688 -46737668.741 -20260240.838 10.032 -25.94 -11.19 22.668649 24.268 4.688
1514 S1000003a 742502 61505.365368 311991163.414 -19.865 276.452655 0.152047 -23.705249 0.010516 -108817352.041 -330639691.93 -145709806.075 16.758 -7.092 -2.595 -140921251.221 -46782234.186 -20279483.881 10.055 -25.888 -11.189 22.666673 24.268 4.688
1515 S1000003a 743328 61511.308065 301980634.253 -19.413 277.281495 0.113787 -23.639491 0.009297 -100177993.829 -334173751.683 -146995033.354 16.89 -6.673 -2.411 -135240584.452 -59764339.682 -25906679.624 12.809 -24.894 -10.715 22.012176 24.184 4.604
1516 S1000003a 743378 61511.332373 301939916.931 -19.361 277.284253 0.11309 -23.639261 0.009648 -100142519.378 -334187764.536 -147000095.552 16.89 -6.671 -2.41 -135213646.901 -59816557.138 -25929179.957 12.843 -24.832 -10.713 22.008938 24.184 4.604
1517 S1000003a 744386 61512.362186 300235477.138 -19.178 277.403665 0.105626 -23.628319 0.009997 -98638612.232 -334778123.782 -147213104.834 16.912 -6.598 -2.378 -134083248.203 -62006211.596 -26878155.301 13.326 -24.538 -10.62 21.874322 24.168 4.588
1518 S1000003a 745317 61513.357142 298598825.787 -19.07 277.512428 0.098831 -23.617882 0.009785 -97183796.687 -335342352.566 -147416200.677 16.933 -6.528 -2.347 -132952979.03 -64103177.245 -27787062.045 13.772 -24.33 -10.528 21.73848 24.154 4.574
1519 S1000003a 745364 61513.381337 298559021.831 -19.011 277.514815 0.098482 -23.61764 0.010182 -97148396.63 -335355998.194 -147421106.464 16.933 -6.526 -2.346 -132924173.841 -64153969.847 -27809067.832 13.785 -24.264 -10.526 21.734943 24.153 4.573
1520 S1000003a 746714 61515.312701 295412102.755 -18.916 277.706608 0.085884 -23.59785 0.008782 -94319321.569 -336433717.025 -147807638.699 16.972 -6.39 -2.286 -130621546.341 -68169759.892 -29549848.3 14.615 -23.99 -10.339 21.454295 24.124 4.544
1521 S1000003a 746764 61515.337436 295371736.628 -18.86 277.708724 0.085251 -23.597628 0.009162 -94283047.586 -336447371.745 -147812524.143 16.973 -6.388 -2.285 -130590280.099 -68220958.192 -29571941.029 14.643 -23.924 -10.336 21.450394 24.123 4.543
1522 S1000003a 754603 61525.424063 279688718.275 -17.011 278.271261 0.011225 -23.508952 0.008429 -79408779.037 -341704245.99 -149668101.455 17.155 -5.675 -1.973 -116305085.128 -87898145.34 -38102416.46 18.797 -21.009 -9.195 19.597648 23.958 4.378
1523 S1000003a 755314 61526.292507 278408631.731 -17.134 278.285392 0.004775 -23.502654 0.005914 -78120960.886 -342127817.802 -149815133.885 17.169 -5.614 -1.946 -114912469.14 -89480332.956 -38788125.308 19.172 -21.067 -9.084 19.40784 23.943 4.363
1524 S1000003a 755364 61526.317063 278372341.015 -17.076 278.285501 0.004161 -23.502504 0.006319 -78084531.205 -342139727.807 -149819262.073 17.17 -5.612 -1.945 -114871767.776 -89524958.023 -38807394.937 19.194 -20.999 -9.081 19.402209 23.942 4.362
1525 S1000003a 758944 61530.426907 272497609.843 -15.928 278.267558 -0.027085 -23.47596 0.007154 -71975961.318 -344081221.006 -150487491.412 17.233 -5.322 -1.818 -107916637.25 -96736537.386 -41934187.22 20.666 -19.428 -8.525 18.428595 23.869 4.289
1526 S1000003a 762743 61536.254005 264750333.374 -14.815 278.020711 -0.072228 -23.447369 0.002628 -63278549.143 -346657429.096 -151357745.455 17.314 -4.911 -1.639 -97169089.383 -106144614.857 -46011868.571 22.712 -17.821 -7.663 16.851696 23.761 4.181
1527 S1000003a 765548 61541.298062 258682197.983 -13.229 277.595575 -0.111458 -23.430144 0.002474 -55719231.91 -348720490.543 -152038153.792 17.374 -4.556 -1.484 -87092480.251 -113450386.267 -49178179.918 24.27 -15.831 -6.863 15.298817 23.663 4.083
1528 S1000003a 765598 61541.323331 258653386.837 -13.163 277.592755 -0.111718 -23.430075 0.002956 -55681296.568 -348730436.343 -152041392.52 17.375 -4.554 -1.483 -87039487.715 -113484869.804 -49193158.974 24.272 -15.758 -6.859 15.290418 23.662 4.082
